Id,Choice
1,0.485164225
2,0.354689181
3,0.500074625
4,0.607873917
5,0.465806067
6,0.324288785
7,0.527382851
8,0.771593809
9,0.445117682
10,0.577544153
11,0.454085737
12,0.412759393
13,0.682224393
14,0.373523355
15,0.507918119
16,0.076625973
17,0.70193547
18,0.365540117
19,0.568866968
20,0.435138762
21,0.531523645
22,0.373913318
23,0.507060468
24,0.692768037
25,0.440327913
26,0.385809392
27,0.397683203
28,0.442477316
29,0.495377868
30,0.478512347
31,0.302215964
32,0.651997924
33,0.073948696
34,0.956646204
35,0.487869322
36,0.444056183
37,0.322487593
38,0.438637525
39,0.55388993
40,0.514068365
41,0.372660518
42,0.445659935
43,0.337920666
44,0.562088847
45,0.32324487
46,0.629443824
47,0.672515035
48,0.481487185
49,0.439746886
50,0.660375595
51,0.441241115
52,0.418250144
53,0.298532963
54,0.511733353
55,0.60369128
56,0.498726457
57,0.305510938
58,0.386669576
59,0.342953891
60,0.62212944
61,0.061859518
62,0.510374784
63,0.225230679
64,0.515166581
65,0.647053838
66,0.360377073
67,0.423057377
68,0.507495284
69,0.132712245
70,0.540940046
71,0.888359368
72,0.670182765
73,0.44079271
74,0.515461743
75,0.522853315
76,0.488524765
77,0.559388995
78,0.880567431
79,0.293235213
80,0.441676229
81,0.497620255
82,0.326937437
83,0.062876195
84,0.502118051
85,0.093980625
86,0.684676826
87,0.478651106
88,0.437326223
89,0.508962393
90,0.458730757
91,0.519190848
92,0.427579135
93,0.355559915
94,0.504719675
95,0.459166795
96,0.621050954
97,0.793893039
98,0.137027502
99,0.651016116
100,0.407839328
101,0.52793026
102,0.698916674
103,0.507058442
104,0.428173631
105,0.552462816
106,0.51713872
107,0.476325184
108,0.526351988
109,0.333011478
110,0.480568111
111,0.601675749
112,0.617910802
113,0.521028042
114,0.493816942
115,0.633850574
116,0.542783439
117,0.935752928
118,0.673707366
119,0.735284269
120,0.490921497
121,0.556778014
122,0.527469277
123,0.457340211
124,0.539089322
125,0.149106726
126,0.51159209
127,0.528233051
128,0.483254343
129,0.497196108
130,0.587646127
131,0.46276781
132,0.559571564
133,0.115205862
134,0.450910717
135,0.294950098
136,0.540377021
137,0.601201415
138,0.416018546
139,0.530004025
140,0.617346704
141,0.801102698
142,0.52020359
143,0.382454544
144,0.581448972
145,0.499651849
146,0.431383044
147,0.511449099
148,0.433448106
149,0.317919195
150,0.418873847
151,0.361727655
152,0.409990668
153,0.375937998
154,0.743297875
155,0.084118538
156,0.601880491
157,0.571096718
158,0.569402218
159,0.847122371
160,0.470872492
161,0.43201822
162,0.502855599
163,0.694023848
164,0.95085144
165,0.678270578
166,0.001411407
167,0.514570713
168,0.684457302
169,0.540117919
170,0.493894637
171,0.4523215
172,0.536995649
173,0.441686392
174,0.535942674
175,0.476550549
176,0.080657236
177,0.220478505
178,0.514247
179,0.571638644
180,0.576859534
181,0.299349904
182,0.324483126
183,0.540099323
184,0.466292113
185,0.382668555
186,0.584964454
187,0.482166588
188,0.505737305
189,0.767447352
190,0.517212093
191,0.574082732
192,0.561686575
193,0.332224697
194,0.65882659
195,0.538289011
196,0.575818419
197,0.507896602
198,0.736991942
199,0.562675953
200,0.532733083
201,0.674872518
202,0.695916712
203,0.416598678
204,0.339093119
205,0.682020664
206,0.382368028
207,0.937896848
208,0.432452947
209,0.322042197
210,0.412078649
211,0.678823054
212,0.633883357
213,0.56728214
214,0.725592256
215,0.578463018
216,0.293235213
217,0.663264215
218,0.487483621
219,0.491463423
220,0.487278134
221,0.666895688
222,0.589703858
223,0.506363273
224,0.539958715
225,0.223687991
226,0.456277251
227,0.672024667
228,0.400988817
229,0.602555811
230,0.474839389
231,0.472188145
232,0.486010134
233,0.501386881
234,0.587984741
235,0.451160878
236,0.521217406
237,0.552636027
238,0.562791765
239,0.683933377
240,0.672917426
241,0.64353472
242,0.507578433
243,0.44302386
244,0.422819823
