Id,Choice
1,0.21730366
2,0.373581494
3,0.097813467
4,0.151158483
5,0.599174583
6,0.404826757
7,0.667816483
8,0.960076046
9,0
10,0.752702542
11,0.182080877
12,0.899532086
13,0.6112149
14,0.431512298
15,1
16,0.562447404
17,1
18,0.181843622
19,0.946474359
20,0.313134564
21,0.742408465
22,0.099383562
23,0.95157563
24,0.782369573
25,0.025229358
26,0.021953405
27,0.029349284
28,0.213380517
29,0.142537571
30,0.612476367
31,0.207781863
32,1
33,0.482368142
34,0.951622793
35,0.473445876
36,0.400510403
37,0.390225683
38,0.354167727
39,0.819688463
40,0.454004772
41,0.711563908
42,0.052834008
43,0.081328144
44,0.982142857
45,0.098026316
46,0.809980607
47,0.805233776
48,0
49,0.069870578
50,0.719180382
51,0.218650874
52,0.156547929
53,0.053378378
54,0.481177271
55,0.982954545
56,0.426397918
57,0.390282381
58,0.574574769
59,0.174731183
60,0.977395412
61,0.017361111
62,0.692578073
63,0.170463619
64,0.338640614
65,0.49916817
66,0
67,0.532704504
68,0.298162218
69,0.529029213
70,0.635772091
71,0.899273284
72,0.308950786
73,0.265578647
74,0.414358794
75,0.550902416
76,0.869003359
77,0.722019775
78,0.792464603
79,0.348611111
80,0
81,0.42553333
82,0.048611111
83,0.493018324
84,0.575657643
85,0.53971576
86,0.370376383
87,0.449179181
88,0.105469755
89,0.958498024
90,0.504981003
91,0.241419281
92,0
93,0.848225214
94,0.914440499
95,0.392299372
96,0.513513375
97,0.93815017
98,0.829216507
99,0.525960417
100,0.417868406
101,0.512682706
102,0.938736264
103,0.947114763
104,0.17599485
105,0.492233022
106,0.581138821
107,0.253207202
108,0.398441749
109,0.327975516
110,0.869585831
111,0.542450439
112,0.130532297
113,0.973719295
114,0.303577684
115,0.970833333
116,0.585816497
117,0.620594471
118,1
119,0.977395412
120,0.85122797
121,0.994791667
122,0.89495998
123,0
124,0.697726327
125,0.708777555
126,0.994791667
127,0.906550802
128,0.010416667
129,0.320113636
130,0.917851171
131,0.319565913
132,0.377286509
133,0.223755822
134,0.616666667
135,0.057802419
136,0.471906219
137,1
138,0.261802328
