Id,Choice
1,0.473513275
2,0.327045739
3,0.492736191
4,0.567510664
5,0.074581057
6,0.374700755
7,0.362800032
8,0.617459357
9,0.436870247
10,0.618625283
11,0.429786086
12,0.540881991
13,0.663935363
14,0.420753956
15,0.527623594
16,0.124702781
17,0.708983839
18,0.382730752
19,0.564960599
20,0.462578714
21,0.5171718
22,0.410345107
23,0.537730396
24,0.685354769
25,0.453703433
26,0.406997263
27,0.365414262
28,0.44398436
29,0.500732183
30,0.541335225
31,0.414011568
32,0.672011435
33,0.062942982
34,0.930364251
35,0.561907232
36,0.417288929
37,0.380569369
38,0.494196266
39,0.556821108
40,0.534490645
41,0.375561059
42,0.460205823
43,0.382830054
44,0.629707277
45,0.323372394
46,0.612652123
47,0.751795411
48,0.458857447
49,0.477766573
50,0.611337423
51,0.431512088
52,0.394039959
53,0.304371864
54,0.525379479
55,0.628886402
56,0.525705874
57,0.322072744
58,0.452424228
59,0.382656217
60,0.586376667
61,0.051966686
62,0.5179075
63,0.257195979
64,0.515968204
65,0.705355585
66,0.189492106
67,0.4654544
68,0.519126058
69,0.115865864
70,0.583222151
71,0.906544209
72,0.625316083
73,0.466710091
74,0.520088732
75,0.530507326
76,0.488321573
77,0.563868463
78,0.807763934
79,0.135242686
80,0.437069178
81,0.503109515
82,0.339456916
83,0.143091187
84,0.508884192
85,0.185547173
86,0.687060535
87,0.494242698
88,0.417628765
89,0.529774845
90,0.419436574
91,0.522078395
92,0.492639393
93,0.267071009
94,0.513483703
95,0.44871521
96,0.813052118
97,0.871920407
98,0.13151589
99,0.585867524
100,0.388864011
101,0.749795318
102,0.696200669
103,0.519513786
104,0.381657481
105,0.580371082
106,0.557494342
107,0.497664988
108,0.550144315
109,0.344125599
110,0.415224433
111,0.585804284
112,0.540103614
113,0.535259247
114,0.488000721
115,0.638824165
116,0.58013314
117,0.851883709
118,0.692510188
119,0.672735512
120,0.47933796
121,0.566509247
122,0.535990536
123,0.43079102
124,0.549179018
125,0.245631188
126,0.532608986
127,0.559491634
128,0.407490075
129,0.493461788
130,0.555486023
131,0.477375925
132,0.484182894
133,0.055309959
134,0.479041994
135,0.346776694
136,0.576070011
137,0.623186886
138,0.437253684
