Id,Choice
1,0.336952746
2,0.439337611
3,0.084728353
4,0.163475215
5,0.592559874
6,0.228985459
7,0.689568341
8,0.974692404
9,0.018177226
10,0.681874692
11,0.318279088
12,0.831088662
13,0.624806583
14,0.358886749
15,0.918638051
16,0.769335508
17,0.989561021
18,0.205996394
19,0.882510364
20,0.319267392
21,0.7013309
22,0.085037269
23,0.866515756
24,0.809872091
25,0.103174672
26,0.049278989
27,0.100252748
28,0.304760545
29,0.169349745
30,0.761572421
31,0.051327188
32,0.948262453
33,0.524224281
34,0.906703234
35,0.486396223
36,0.485017002
37,0.319050223
38,0.301022023
39,0.750243485
40,0.442323029
41,0.806755364
42,0.087519504
43,0.099164091
44,0.973633051
45,0.071328759
46,0.747222841
47,0.74976933
48,0.070501737
49,0.094579332
50,0.476754755
51,0.228243798
52,0.060736973
53,0.117819749
54,0.493729383
55,0.956369519
56,0.276763111
57,0.277779222
58,0.490842015
59,0.086142503
60,0.97359246
61,0.199083999
62,0.76180619
63,0.138249293
64,0.374990135
65,0.421195984
66,0.044332832
67,0.337566882
68,0.262366682
69,0.644037843
70,0.508106947
71,0.858478367
72,0.373276979
73,0.237087816
74,0.376550198
75,0.398653269
76,0.778140366
77,0.636268973
78,0.547137916
79,0.041719679
80,0.010634177
81,0.407287091
82,0.030236466
83,0.107345894
84,0.573976159
85,0.329553366
86,0.388556302
87,0.438558578
88,0.113288142
89,0.900895417
90,0.672639608
91,0.211501598
92,0.054051861
93,0.779293478
94,0.898007929
95,0.272813678
96,0.410285681
97,0.922326207
98,0.662196636
99,0.607651353
100,0.431839377
101,0.507002711
102,0.936258137
103,0.906778812
104,0.112339132
105,0.270588934
106,0.730754972
107,0.280605048
108,0.419890404
109,0.280081987
110,0.833567202
111,0.463429391
112,0.196701124
113,0.855458498
114,0.384187639
115,0.970628142
116,0.686037242
117,0.648672283
118,0.979240894
119,0.978992462
120,0.881620288
121,0.898379803
122,0.942266703
123,0.040263891
124,0.742106438
125,0.594957054
126,0.900935888
127,0.700419784
128,0.094346561
129,0.254867405
130,0.855584979
131,0.360875845
132,0.272547364
133,0.242139608
134,0.771206021
135,0.067035042
136,0.644650042
137,0.96745044
138,0.353055567
139,0.74039036
140,0.370841444
141,0.943955004
142,0.877681434
143,0.439566672
144,0.839174628
145,0.418361902
146,0.032214716
147,0.257442296
148,0.035572983
149,0.414706498
150,0.820846856
151,0.16270873
152,0.165144905
153,0.940469027
154,0.926138401
155,0.348661751
156,0.154302195
157,0.737388313
158,0.98989439
159,0.653836548
160,0.385205269
161,0.315431267
162,0.503980815
163,0.65476191
164,0.590818048
165,0.343138218
166,0.496883243
167,0.909934044
168,0.863388181
169,0.242255419
170,0.13279745
171,0.44829911
172,0.279182762
173,0.057544548
174,0.508179724
175,0.236541659
176,0.108897336
177,0.277384222
178,0.975339413
179,0.488884777
180,0.860343814
181,0.182793677
182,0.513023913
183,0.870774686
184,0.524019897
185,0.077021033
186,0.741067648
187,0.270313948
188,0.083382495
189,0.715516806
190,0.95718956
191,0.804868162
192,0.807158589
193,0.052919719
194,0.637930751
195,0.909966826
196,0.923000932
197,0.595344245
198,0.975636363
199,0.837781072
200,0.510057867
201,0.803578854
202,0.939356089
203,0.132102117
204,0.25183773
205,0.905931056
206,0.113780625
207,0.167137221
208,0.744098008
209,0.004792083
210,0.049777023
211,0.956705391
212,0.550597131
213,0.599996507
214,0.726852059
215,0.929393172
216,0.041864786
217,0.833985746
218,0.910221398
219,0.968434393
220,0.071305282
221,0.521802068
222,0.859346092
223,0.196825534
224,0.113729447
225,0.262408435
226,0.244248569
227,0.980636537
228,0.015862433
229,0.877952278
230,0.490036398
231,0.012595572
232,0.086842142
233,0.251349658
234,0.882227242
235,0.808466375
236,0.518631458
237,0.069972478
238,0.622735739
239,0.764373243
240,0.662181497
241,0.957297564
242,0.619349837
243,0.536869764
244,0.90220207
245,0.018828573
246,0.866546631
247,0.033956185
248,0.975642502
249,0.99327749
250,0.438705176
251,0.925669432
252,0.979209781
253,0.356832683
254,0.305436939
255,0.055762138
256,0.052536964
257,0.112552933
258,0.204037502
259,0.319431782
260,0.717287421
261,0.105149917
262,0.991542339
263,0.767826021
264,0.921046257
265,0.750736296
266,0.616697252
267,0.591386557
268,0.438692212
269,0.767538786
270,0.870418131
271,0.363072842
272,0.957819164
273,0.43102783
274,0.100474425
275,0.904548705
276,0.302173316
277,0.947362363
278,0.992219687
279,0.571392298
280,0.376932085
281,0.143847466
282,0.636778951
283,0.699942112
284,0.729851067
285,0.711176515
286,0.68972075
287,0.459201217
288,0.903741062
289,0.583709836
290,0.167283073
291,0.896798551
292,0.97408998
293,0.767327845
294,0.089775689
295,0.958286941
296,0.193000615
297,0.924105525
298,0.962077558
299,0.93809247
300,0.858090639
301,0.022221135
302,0.330822766
303,0.404318511
304,0.404490501
305,0.94742465
306,0.248602733
307,0.014910266
308,0.644295216
309,0.709151864
310,0.061007179
311,0.429158956
312,0.216485605
313,0.270671606
314,0.718090832
315,0.503244579
316,0.785604358
317,0.980907559
318,0.187966302
319,0.385119945
320,0.566253781
321,0.564448655
322,0.757842064
323,0.019955589
324,0.858534157
325,0.9282161
326,0.036578946
327,0.126236618
328,0.675767481
329,0.948392272
330,0.339124233
331,0.376501858
332,0.071833283
333,0.908043146
334,0.045072548
335,0.893716812
336,0.882353544
337,0.499494791
338,0.724837899
339,0.861816108
340,0.82894063
341,0.944655895
342,0.719167411
343,0.842275739
344,0.077328794
345,0.32343626
346,0.280106157
347,0.739660263
348,0.399594694
349,0.628077209
350,0.042718869
351,0.726090193
352,0.405579358
353,0.345860392
354,0.020542005
355,0.47818321
356,0.825272143
357,0.97289288
358,0.637226164
359,0.203007668
360,0.992055714
361,0.449620962
362,0.81889838
363,0.682213724
364,0.088524394
365,0.882378578
366,0.083408467
367,0.142200083
368,0.567829549
369,0.834034622
370,0.932634234
371,0.142849848
372,0.241128579
373,0.906861126
374,0.433437586
375,0.517933965
376,0.887698233
377,0.772249818
378,0.522377014
379,0.130619854
380,0.147649333
381,0.028219968
382,0.620366693
383,0.967902005
384,0.45180884
385,0.105906323
386,0.621251822
387,0.327802509
388,0.22842887
389,0.543665349
390,0.917554259
391,0.780948222
392,0.088903539
393,0.136225045
394,0.106161997
395,0.563195646
396,0.350151509
397,0.553741276
398,0.433660626
399,0.598083615
400,0.013640316
401,0.744736433
402,0.575930893
403,0.159956142
404,0.14283976
405,0.744949639
406,0.984199762
407,0.210646152
408,0.897894442
409,0.765401304
410,0.02458871
411,0.016441548
412,0.560912728
413,0.262395531
414,0.648614943
415,0.467763573
416,0.023894254
417,0.29307422
418,0.035633344
419,0.936478674
420,0.834062636
421,0.416792035
422,0.438993782
423,0.86064285
424,0.079086691
425,0.008259177
426,0.451136261
427,0.445348471
428,0.484875023
429,0.860849977
430,0.687120914
431,0.043362521
432,0.192639068
433,0.801837027
434,0.133691445
435,0.490333676
436,0.913455546
437,0.434412837
438,0.301746935
439,0.347938657
