Id,Choice
1,0.336167783
2,0.576140761
3,0.079365276
4,0.201190367
5,0.548877358
6,0.274878234
7,0.802933991
8,0.942926347
9,0.018664114
10,0.762276351
11,0.322045326
12,0.905566156
13,0.501893401
14,0.408510894
15,0.889065981
16,0.804799616
17,0.987380743
18,0.302023202
19,0.873237908
20,0.390736431
21,0.74362129
22,0.104545072
23,0.908619165
24,0.773260295
25,0.133776501
26,0.058803566
27,0.114055283
28,0.391415089
29,0.179450408
30,0.714211643
31,0.117774017
32,0.950435519
33,0.503002226
34,0.846414983
35,0.61328584
36,0.486561716
37,0.367213666
38,0.308264077
39,0.711386323
40,0.360409766
41,0.800245821
42,0.102205284
43,0.088728838
44,0.972169816
45,0.128021896
46,0.717961371
47,0.726846159
48,0.070363037
49,0.086838529
50,0.455266833
51,0.268037587
52,0.082890846
53,0.126467898
54,0.462781727
55,0.924784362
56,0.23469381
57,0.322817296
58,0.634625614
59,0.103460424
60,0.972851634
61,0.19971256
62,0.654025793
63,0.206159353
64,0.389958501
65,0.486921042
66,0.03275178
67,0.636386037
68,0.283678472
69,0.626100004
70,0.576745272
71,0.869798005
72,0.340824425
73,0.290164262
74,0.365300745
75,0.434535831
76,0.827602923
77,0.734634638
78,0.555161059
79,0.060842153
80,0.017710179
81,0.428564876
82,0.061937269
83,0.141426966
84,0.610251844
85,0.404713601
86,0.236248344
87,0.493657917
88,0.202636242
89,0.906732202
90,0.66899991
91,0.236187369
92,0.034963496
93,0.887490809
94,0.919095516
95,0.305759221
96,0.463734359
97,0.942592263
98,0.674568772
99,0.356500447
100,0.477354974
101,0.512244761
102,0.941375673
103,0.864303768
104,0.15122959
105,0.347349674
106,0.692358196
107,0.312325656
108,0.368272573
109,0.310105324
110,0.897314131
111,0.45013234
112,0.152184188
113,0.85962522
114,0.356578976
115,0.960608304
116,0.584331632
117,0.474983931
118,0.969085097
119,0.978569627
120,0.890353799
121,0.883234382
122,0.950703502
123,0.067018807
124,0.634231865
125,0.740817249
126,0.91497004
127,0.707685769
128,0.084578693
129,0.293820053
130,0.855840802
131,0.408952832
132,0.238986865
133,0.195560679
134,0.846199989
135,0.092172682
136,0.645347476
137,0.952254951
138,0.3967821
139,0.744361043
140,0.385877967
141,0.913069725
142,0.877004385
143,0.509150147
144,0.870283782
145,0.440378398
146,0.041513767
147,0.329019457
148,0.058549818
149,0.385341316
150,0.880551875
151,0.208402276
152,0.188997179
153,0.971378863
154,0.911490202
155,0.346622288
156,0.101672813
157,0.771384418
158,0.989599168
159,0.657574594
160,0.447858959
161,0.324474424
162,0.446852207
163,0.706643105
164,0.568997622
165,0.276079804
166,0.582286179
167,0.913268149
168,0.876638591
169,0.193972915
170,0.164198473
171,0.434260815
172,0.187930778
173,0.087853014
174,0.376745164
175,0.235559061
176,0.110055976
177,0.291109592
178,0.960617483
179,0.516863823
180,0.846268177
181,0.155879065
182,0.594283521
183,0.805490375
184,0.583604574
185,0.062555097
186,0.695949852
187,0.401207894
188,0.090986826
189,0.653988481
190,0.972209513
191,0.805948198
192,0.816735327
193,0.051458523
194,0.595678926
195,0.847929001
196,0.930841625
197,0.527930081
198,0.966730058
199,0.870729506
200,0.689014018
201,0.7477386
202,0.90630275
203,0.229785234
204,0.529819608
205,0.909825206
206,0.164144769
207,0.143014297
208,0.805369854
209,0.010675285
210,0.041921381
211,0.95451653
212,0.567050636
213,0.61435914
214,0.764516473
215,0.911620557
216,0.060842153
217,0.827380002
218,0.913174748
219,0.981647909
220,0.098376177
221,0.47268796
222,0.796444595
223,0.151628733
224,0.125617072
225,0.345587432
226,0.322447479
227,0.978372395
228,0.022401536
229,0.880425155
230,0.486818284
231,0.019725114
232,0.111682385
233,0.295707375
234,0.83932507
235,0.865290046
236,0.544203997
237,0.058930449
238,0.544111013
239,0.696653128
240,0.653841734
241,0.95915252
242,0.612430513
243,0.589060307
244,0.897136688
245,0.020564556
246,0.870929182
247,0.014157939
248,0.957371533
249,0.988704741
250,0.391490728
251,0.968653262
252,0.976307333
253,0.360276461
254,0.414552122
255,0.057911281
256,0.093569644
257,0.197967693
258,0.164348602
259,0.322804898
260,0.706851125
261,0.101963639
262,0.987977087
263,0.768965781
264,0.932838619
265,0.811493695
266,0.563467264
267,0.6909253
268,0.361600935
269,0.7249946
270,0.845956445
271,0.363869876
272,0.951474071
273,0.410010755
274,0.095587112
275,0.880481124
276,0.340536922
277,0.889791667
278,0.993616521
279,0.562999487
280,0.40186578
281,0.164495841
282,0.578092217
283,0.743665338
284,0.869951487
285,0.710443139
286,0.725418806
287,0.485931665
288,0.892083526
289,0.572339833
290,0.199742988
291,0.870771348
292,0.968144655
293,0.780053735
294,0.130864203
295,0.952468991
296,0.277109414
297,0.886226416
298,0.962351084
299,0.927718997
300,0.869095147
301,0.020066762
302,0.404713601
303,0.320700496
304,0.385830581
305,0.935516834
306,0.26399833
307,0.021205191
308,0.662908673
309,0.674731612
310,0.09702646
311,0.492263347
312,0.234152988
313,0.346667618
314,0.679895759
315,0.552311778
316,0.743706107
317,0.979359329
318,0.204569295
319,0.412029803
320,0.619016707
321,0.586438417
322,0.679566801
323,0.014341192
324,0.89607048
325,0.932406008
326,0.036401078
327,0.141897008
328,0.593564808
329,0.962882698
330,0.636386037
331,0.363053024
332,0.128021896
333,0.915403247
334,0.056301825
335,0.896326661
336,0.878591299
337,0.544750631
338,0.827986002
339,0.828053713
340,0.817276955
341,0.888194084
342,0.648381829
343,0.899503291
344,0.086020842
345,0.306998432
346,0.255138606
347,0.788645744
348,0.450520813
349,0.597409904
350,0.060088716
351,0.858972549
352,0.44070226
353,0.467019767
354,0.033465289
355,0.492494315
356,0.840102851
357,0.966282606
358,0.685331702
359,0.235276312
360,0.986865044
361,0.51148504
362,0.81228447
363,0.829469442
364,0.08034385
365,0.921072066
366,0.07845141
367,0.106695563
368,0.580598593
369,0.877455294
370,0.958949745
371,0.081333019
372,0.265543371
373,0.865708053
374,0.442972034
375,0.720128
376,0.913459122
377,0.732111752
378,0.534800529
379,0.194028735
380,0.118657894
381,0.026230775
382,0.679571569
383,0.948932409
384,0.452693164
385,0.117016032
386,0.631709039
387,0.45399785
388,0.31091693
389,0.593539417
390,0.86128372
391,0.823051035
392,0.106913678
393,0.171407416
394,0.15197292
395,0.523141503
396,0.36488384
397,0.557272136
398,0.560109079
399,0.597783804
400,0.023301991
401,0.736989856
402,0.560019255
403,0.088478118
404,0.213695422
405,0.728095531
406,0.975443363
407,0.369787544
408,0.908076823
409,0.741342843
410,0.027964426
411,0.014499825
412,0.560689628
413,0.24436
414,0.62768054
415,0.545166194
416,0.021762736
417,0.385237575
418,0.037156913
419,0.935270548
420,0.802984238
421,0.440005541
422,0.44895789
423,0.870129526
424,0.157896757
425,0.016612563
426,0.436585337
427,0.531989038
428,0.498895675
429,0.829479456
430,0.639814198
431,0.075851798
432,0.183367312
433,0.798243701
434,0.101018809
435,0.447808027
436,0.951869428
437,0.59857142
438,0.374258727
439,0.368536055
440,0.937770307
441,0.534836769
442,0.647962034
443,0.362498492
444,0.501338482
445,0.672242045
446,0.925044477
447,0.163480759
448,0.717664838
449,0.479211837
450,0.397815406
451,0.329377383
452,0.672021389
453,0.733771741
454,0.628226399
455,0.796225965
456,0.118075356
457,0.192139864
458,0.264325857
459,0.104694314
460,0.196958706
461,0.614336014
462,0.783887684
463,0.630906343
464,0.335461736
465,0.027143847
466,0.108168885
467,0.42410177
468,0.633448064
469,0.835565448
470,0.847838461
471,0.694494724
472,0.832508624
473,0.775874496
474,0.212931737
475,0.301315308
476,0.052335948
477,0.755939603
478,0.892060041
479,0.666777492
480,0.886226416
481,0.965086401
482,0.973863423
483,0.091026612
484,0.901432037
485,0.733076215
486,0.043522492
487,0.204170793
488,0.259619832
489,0.877082109
490,0.530367553
491,0.163698822
492,0.024515301
493,0.959419489
494,0.327558994
495,0.90244627
496,0.786949277
497,0.612056971
498,0.541027486
499,0.57389164
500,0.610641599
501,0.311257452
502,0.260133058
503,0.354852051
504,0.906404436
505,0.948406041
506,0.510034204
507,0.205321908
508,0.911481619
509,0.036603097
510,0.034583159
511,0.330351382
512,0.245900422
513,0.073934503
514,0.301646739
515,0.058762327
516,0.080394275
517,0.030600367
518,0.717181087
519,0.965145707
520,0.281797111
521,0.632730365
522,0.404006392
523,0.767450452
524,0.708229721
525,0.67094183
526,0.475956142
527,0.673394024
528,0.757453263
529,0.85536778
530,0.220487759
531,0.974443495
532,0.77259773
533,0.235423729
534,0.755521476
535,0.059782963
536,0.969377697
537,0.829167664
538,0.535313249
539,0.363927424
540,0.125701904
541,0.055119365
542,0.93909359
543,0.480578125
544,0.821092308
545,0.533423185
546,0.136355653
547,0.54045856
548,0.106523864
549,0.813996613
550,0.018776365
551,0.306856513
552,0.040817905
553,0.543948114
554,0.356870592
555,0.963907719
556,0.020564556
557,0.965884507
558,0.791583359
559,0.981015861
560,0.582187533
561,0.865333736
562,0.209119901
563,0.858530104
564,0.491320848
565,0.780053735
566,0.10868609
567,0.846193671
568,0.505719543
569,0.017473575
570,0.744529903
571,0.974788964
572,0.379229426
573,0.910084128
574,0.116445057
575,0.977217972
576,0.101475269
577,0.012558878
578,0.547223747
579,0.016520569
580,0.933279335
581,0.965516567
582,0.934646964
583,0.299284518
584,0.258449703
585,0.391726613
586,0.772900641
587,0.605536163
588,0.089384377
589,0.052524697
590,0.19162792
591,0.576169312
592,0.519103587
593,0.318290114
594,0.618332684
595,0.868621588
596,0.700234115
597,0.726954222
598,0.932970762
599,0.045639329
600,0.522608459
601,0.14827615
602,0.723877907
603,0.238842592
604,0.878856599
605,0.039943598
606,0.397665709
607,0.57642746
608,0.12952733
609,0.062407259
610,0.77881515
611,0.57346338
612,0.074554458
613,0.642092288
614,0.319125801
615,0.677102029
616,0.461860508
617,0.046591405
618,0.062798649
619,0.621452928
620,0.876884043
621,0.805369854
622,0.115291864
623,0.858463645
624,0.798053324
625,0.019764591
626,0.646722019
627,0.991314888
628,0.362722963
629,0.128454
630,0.916498482
631,0.576561987
632,0.975547135
633,0.124718741
634,0.192134738
635,0.775895774
636,0.778464675
637,0.078248285
638,0.666134357
639,0.974129736
640,0.030970963
641,0.868817329
642,0.477384537
643,0.241580248
644,0.731732726
645,0.955392718
646,0.779619634
647,0.481656045
648,0.279411852
649,0.925800681
650,0.768976808
651,0.77116251
652,0.429099739
653,0.64277637
654,0.074572183
655,0.100023039
656,0.838906229
657,0.289875209
658,0.431582779
659,0.008323802
660,0.80173856
661,0.365657151
662,0.466772348
663,0.881668508
664,0.620055616
665,0.568382442
666,0.014896385
667,0.319567204
668,0.520939767
669,0.609420538
670,0.976870835
671,0.643219709
672,0.028185699
673,0.445712388
674,0.545301974
675,0.524015427
676,0.035298727
677,0.618777931
678,0.051290363
679,0.442406714
680,0.938246369
681,0.843808472
682,0.492603779
683,0.377573997
684,0.538922906
685,0.894952416
686,0.114792116
687,0.495121032
688,0.247337267
689,0.388324499
690,0.615964651
691,0.98391968
692,0.043345489
693,0.679291606
694,0.666051388
695,0.627525151
696,0.74198693
697,0.819153965
698,0.792526424
699,0.110000886
700,0.994808316
701,0.290619522
702,0.04774804
703,0.418384492
704,0.462216437
705,0.651442647
706,0.189227641
707,0.151118487
708,0.251276135
709,0.91676563
710,0.838113844
711,0.537826657
712,0.040199611
713,0.319158316
714,0.455495536
715,0.077957459
716,0.541560411
717,0.944456816
718,0.946791589
719,0.145985261
720,0.534920633
721,0.579684675
722,0.274214566
723,0.302454621
724,0.115545891
725,0.456390381
726,0.960619867
727,0.125429183
728,0.214123115
729,0.442201287
730,0.139458448
731,0.347619772
732,0.495111793
733,0.902246356
734,0.938681722
735,0.555104554
736,0.685112536
737,0.288511992
738,0.152020425
739,0.144497842
740,0.102609046
741,0.823905051
742,0.85158205
743,0.146608457
744,0.955864608
745,0.623180628
746,0.821786225
747,0.200370178
748,0.189844221
749,0.821031868
750,0.628657162
751,0.287494868
752,0.556456745
753,0.023002159
754,0.637867153
755,0.098162137
756,0.620680392
757,0.587589741
758,0.411892653
759,0.268325984
760,0.870649993
761,0.450037748
762,0.695140839
763,0.649261653
764,0.180275872
765,0.051320672
766,0.405651599
767,0.342242509
768,0.139902607
769,0.834416628
770,0.896216333
771,0.244945243
772,0.173663795
773,0.15477398
774,0.792470276
775,0.198308527
776,0.475565821
777,0.352205455
778,0.982632101
779,0.02669291
780,0.039818473
781,0.930579126
782,0.972388566
783,0.61163944
784,0.456424236
785,0.795574307
786,0.891660631
787,0.582660377
788,0.209742829
789,0.259448886
790,0.901006103
791,0.901118934
792,0.617765963
793,0.186635002
794,0.266031086
795,0.948457181
