Id,Choice
1,0.3215608
2,0.474866271
3,0.087522663
4,0.185327768
5,0.574352324
6,0.25461939
7,0.734769583
8,0.973722041
9,0.022844454
10,0.723959982
11,0.334359407
12,0.85559094
13,0.623739362
14,0.40612489
15,0.938858271
16,0.755618989
17,0.990283549
18,0.24405624
19,0.884918869
20,0.335201353
21,0.709097803
22,0.094659671
23,0.887895525
24,0.826836824
25,0.116577044
26,0.059444118
27,0.113564447
28,0.323370427
29,0.225101203
30,0.756327748
31,0.056611422
32,0.960322618
33,0.479023069
34,0.936621189
35,0.525735557
36,0.489122659
37,0.331225038
38,0.293799192
39,0.771281004
40,0.531689882
41,0.776855171
42,0.106550649
43,0.099345692
44,0.975417614
45,0.062900782
46,0.744036794
47,0.702446759
48,0.083060145
49,0.11353498
50,0.506976008
51,0.225050062
52,0.076352634
53,0.115066729
54,0.503004849
55,0.963494241
56,0.259819657
57,0.296101958
58,0.549184322
59,0.108349308
60,0.969918728
61,0.180915087
62,0.789303124
63,0.13597253
64,0.425189763
65,0.458832204
66,0.044150203
67,0.449454129
68,0.345919698
69,0.56674391
70,0.550131142
71,0.893586218
72,0.412845224
73,0.301722139
74,0.468718946
75,0.49781394
76,0.785110235
77,0.680754006
78,0.64590323
79,0.037877433
80,0.01111658
81,0.441002458
82,0.035950616
83,0.113666914
84,0.572067082
85,0.347051233
86,0.337081224
87,0.468129694
88,0.128934905
89,0.910466611
90,0.624801099
91,0.240756422
92,0.052518722
93,0.82534951
94,0.889888942
95,0.289844066
96,0.43938148
97,0.93446517
98,0.604264379
99,0.536517024
100,0.403343439
101,0.576799214
102,0.939353347
103,0.913481176
104,0.145678207
105,0.383317351
106,0.747940898
107,0.297757983
108,0.425303072
109,0.275173753
110,0.836738825
111,0.515284717
112,0.14164494
113,0.8638556
114,0.359357804
115,0.969396651
116,0.637296319
117,0.64981544
118,0.979413927
119,0.975207984
120,0.836248219
121,0.906458974
122,0.932814181
123,0.042683806
124,0.782942772
125,0.605038464
126,0.905257344
127,0.712708533
128,0.119579285
129,0.301730573
130,0.871888578
131,0.402781695
132,0.278398782
133,0.215224326
134,0.823599041
135,0.070090584
136,0.635335326
137,0.97345686
