Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,-5.0139485764,-4.58883283481,-6.0461894468,-2.33919893827,-1.51047088713,-2.12390648191,-0.191231448277,-1.76897804909,-3.10608033072,0.783296570824,1.77851856118
0,-0.597959723866,0.329210531148,-1.95088837962,0.79029007639,0.991408321317,0.461846247506,0.299771247311,1.09306767326,0.813636577814,-1.92309413214,-0.789655012988
0,0.702077651398,0.923305408874,-0.707745979981,2.72645031079,2.05338435999,1.37826415289,0.368724298468,1.05181559889,3.17805383035,1.8197155465,3.07084478539
0,-6.83687286834,-7.69836940277,-4.53259949315,-4.19014362525,-5.72470548881,-2.50521314177,-2.00440213839,-2.15656242326,-5.52886203334,-2.09880680924,-2.66554413768
1,1.7974787985,-0.685002865618,2.67528479801,1.89163088229,2.11549516315,1.31362824005,0.715086473718,1.49712983292,1.85920075002,0.953211158669,0.351530779873
0,3.24380819798,5.21518193997,1.97349605964,-0.715941502114,0.18044259978,-2.93185391021,-0.95567096593,-2.48906192586,-0.748938540188,-0.861696625489,0.512845419577
0,0.431382896614,5.61931548996,-1.48683050218,-2.57532196042,-1.89829741068,-2.55125100495,-0.192988072153,-2.58970779579,-2.72323487464,-1.33455120523,-0.250005537274
1,0.158205984924,-4.00172307234,-1.50095726944,1.84894745763,2.05797548518,-0.645984592652,-0.371615031592,1.20780800894,1.87691727757,-2.79054854057,-2.0302782086
1,2.02990344747,2.10382480986,0.65431930489,2.61918014798,2.65213730627,1.00367079544,0.715220718741,2.80278131556,2.37225692945,-2.28171128243,-1.2441974183
0,0.437336946502,0.0762485366528,-0.954286188524,-0.261614093061,0.093468114009,0.691499925832,-1.17603269018,0.351087246988,-0.332439973093,0.397151787316,0.372870971627
0,-4.61320715617,-2.44625071418,-5.01890036384,-4.92436943473,-3.67308267109,-1.75135070085,-0.756549027432,-1.36987448794,-5.8536382302,-5.46102306838,-6.39267959324
0,-3.07946988553,-3.84076566721,-3.42579203667,-3.79451842691,-3.4647972568,-1.77300668913,0.0,-4.19303661414,-4.04129534113,-2.34759577364,-2.365183762
1,3.43183722086,-0.699177349587,3.31660731336,3.58792762363,3.78287589352,0.183784125848,-0.499217094938,0.691365575258,3.66142260788,-0.599148266315,-0.0716655792118
0,2.95905182275,-0.0487901641694,1.6655620329,4.80786313384,5.68229715322,1.03627746401,0.196545265036,0.502972382537,4.78252660668,-1.51414974181,-1.63566197598
1,-0.770055031621,-2.46951096431,-0.0959201218787,-0.088580401037,-0.706654980892,-0.785559586167,-0.215235068792,-1.14436013038,0.0540672212703,-0.762880518573,-1.30007267086
1,4.17227503352,3.13077804998,3.43720781919,2.95030405366,2.70262090325,-1.71830073371,-1.01360608184,-1.59491022195,2.95317265914,-0.865893486643,0.139185942448
0,-6.49989726605,0.430421840082,-1.82886321943,-5.34061794992,-6.00994242597,-2.54067375378,-1.12211338408,-4.52466343626,-5.34129356085,-0.800450365284,-1.80610578915
0,-2.67884408158,0.903758315727,-2.11344892554,-0.0127571778219,0.595735276095,1.97693033817,0.198346025095,0.101016860599,-0.0433802956302,1.00965294672,-0.78567512464
1,7.0948344398,0.343161224772,4.11632346894,5.88598600191,6.03251655636,1.77001418463,0.0,2.04407805342,6.47850964221,-3.75379317515,-2.04490663803
1,1.97782746077,-4.55799573712,0.438806198861,1.77352327429,2.10508906491,-0.514554104395,0.954433573404,-0.234738078103,1.92652527751,-2.11648335947,-1.17578402475
0,-4.61104344973,-5.60903946731,-4.00519209879,-4.23997154245,-3.48992904129,1.94678693381,0.0,2.09862495309,-3.37172004971,1.08371155526,0.911225997004
1,4.06233447346,-6.38577624107,1.64030456041,2.46214424184,2.48790559807,-1.77300668913,0.0,-4.19303661414,2.55475835955,-2.01636299052,-1.13846415995
1,-0.893459872039,2.68702697102,-1.59608715427,-1.64812983924,-2.34460197635,-0.141553163303,-0.278361866852,-0.321320956795,-1.80068013499,0.643994078085,0.449608169422
0,-10.4656483136,-3.01844534079,-9.20623194393,-8.3162863666,-7.60388082784,-3.23525487896,-2.51637957149,-3.10759271353,-9.71998529899,-3.1674867923,-7.69958002403
0,-1.2806521133,5.6407781296,-0.920420125216,-2.19993234769,-1.62728720275,-1.30464694483,-0.483494323838,1.20028901283,-3.12878278134,2.48603092332,2.00966209103
0,-2.05416278207,-6.25814640044,-3.43286338157,-1.6661340269,-0.905059536303,-0.339305133074,0.0983233531518,0.791900589911,-1.73460105539,-2.68894260536,-1.25398800758
0,3.48404549306,-1.19267190843,1.13232442847,3.51541805916,-2.26407765763,-1.2751930706,0.196545265036,-3.55559189197,3.48434463391,-3.57751941779,-3.04515612488
1,1.30376381623,-2.35381893763,3.65575049333,3.7442817957,2.99016942902,1.51434722792,1.08479244392,-1.30592638992,4.62873646093,-0.671876739896,-2.0247970527
1,-1.00785481342,-1.73704309076,1.19310313209,-0.0972149125034,-0.787072897764,2.54894419431,0.0,2.51745019132,0.117783035656,0.873316393589,-0.276385765354
