Id,Choice
1,0.161725223
2,0.384227365
3,0.324648589
4,0.270254016
5,0.723723233
6,0.200270861
7,0.772740364
8,0.867146611
9,0.161725223
10,0.772740245
11,0.270254016
12,0.723722935
13,0.668666065
14,0.161725163
15,0.772740185
16,0.723722935
17,0.867146611
18,0.161725283
19,0.867146611
20,0.200270802
21,0.867146671
22,0.200270861
23,0.772740245
24,0.867146611
25,0.161725283
26,0.200270861
27,0.270254105
28,0.353871167
29,0.161725163
30,0.668666184
31,0.161725283
32,0.867146611
33,0.51250875
34,0.867146611
35,0.577103078
36,0.639163733
37,0.161725163
38,0.324648589
39,0.867146611
40,0.384227157
41,0.723722935
42,0.200270861
43,0.161725163
44,0.772740185
45,0.161725283
46,0.815280497
47,0.834120631
48,0.324648589
49,0.161725163
50,0.479916662
51,0.161725283
52,0.161725283
53,0.161725283
54,0.296731323
55,0.867146611
56,0.200270861
57,0.129397988
58,0.772740364
59,0.200270861
60,0.867146671
61,0.200270861
62,0.867146671
63,0.161725283
64,0.479916751
65,0.54499501
66,0.200270861
67,0.384227365
68,0.384227067
69,0.51250875
70,0.772740066
71,0.867146671
72,0.41551289
73,0.270254105
74,0.384227008
75,0.54499501
76,0.86714673
77,0.772740245
78,0.723722935
79,0.161725283
80,0.161725283
81,0.221977577
82,0.161725283
83,0.161725163
84,0.544995129
85,0.32464841
86,0.479916304
87,0.270254016
88,0.161725283
89,0.772740185
90,0.86714673
91,0.270254016
92,0.161725163
93,0.867146671
94,0.772740364
95,0.161725283
96,0.749026358
97,0.834120631
98,0.51250875
99,0.668666065
100,0.324648619
101,0.296731323
102,0.834120631
103,0.772740066
104,0.161725223
105,0.161725089
106,0.772740066
107,0.129397944
108,0.447494566
109,0.200270861
110,0.772740364
111,0.384227008
112,0.270254016
113,0.772740066
114,0.161725223
115,0.867146611
116,0.51250875
117,0.479916304
118,0.867146611
119,0.867146671
120,0.772740364
121,0.867146611
122,0.772740245
123,0.161725283
124,0.723722935
125,0.772740364
126,0.815280497
127,0.772740066
128,0.200270861
129,0.384227365
130,0.894429505
131,0.161725163
132,0.270253837
133,0.161725089
134,0.772740364
135,0.161725283
136,0.415512651
137,0.867146611
138,0.161725283
139,0.772740185
140,0.749026358
141,0.867146611
142,0.894429505
143,0.384227157
144,0.834120631
145,0.384227157
146,0.161725283
147,0.384227246
148,0.161725283
149,0.32464841
150,0.723722935
151,0.161725283
152,0.161725283
153,0.772740364
154,0.834120631
155,0.32464841
156,0.270253837
157,0.772740066
158,0.867146611
159,0.867146671
160,0.544995368
161,0.161725089
162,0.245314926
163,0.86714673
164,0.772740364
165,0.270253837
166,0.577102721
167,0.772740185
168,0.834120631
169,0.270253956
170,0.270254105
171,0.51250875
172,0.270253837
173,0.161725283
174,0.668666065
175,0.161725089
176,0.161725163
177,0.161725163
178,0.772740185
179,0.479916304
180,0.867146611
181,0.161725163
182,0.668666363
183,0.867146611
184,0.447494924
185,0.161725089
186,0.86714673
187,0.353871167
188,0.270254016
189,0.723722935
190,0.772740245
191,0.894429505
192,0.867146611
193,0.161725283
194,0.54499501
195,0.867146611
196,0.834120631
197,0.51250875
198,0.867146611
199,0.86714673
200,0.772740245
201,0.867146611
202,0.867146611
203,0.161725283
204,0.384227365
205,0.834120631
206,0.161725223
207,0.270253837
208,0.57710284
209,0.161725283
210,0.161725163
211,0.772740066
212,0.479916751
213,0.867146611
214,0.867146671
215,0.867146611
216,0.161725283
217,0.86714673
218,0.772740185
219,0.772740364
220,0.161725283
221,0.415512562
222,0.867146611
223,0.161725089
224,0.270253837
225,0.161725163
226,0.270254105
227,0.867146611
228,0.161725283
229,0.867146611
230,0.577102721
231,0.161725283
232,0.161725283
233,0.270254105
234,0.772740066
235,0.772740364
236,0.296731532
237,0.324648589
238,0.668666184
239,0.867146611
240,0.749026179
241,0.834120631
242,0.723722935
243,0.608572006
244,0.772740185
245,0.161725283
246,0.867146671
247,0.161725163
248,0.867146611
249,0.867146611
250,0.296731442
251,0.772740364
252,0.867146611
253,0.415512562
254,0.161725283
255,0.200270861
256,0.161725283
257,0.161725283
258,0.270253837
259,0.270253956
260,0.867146671
261,0.270254105
262,0.867146611
263,0.867146611
264,0.867146611
265,0.867146671
266,0.639163613
267,0.772740245
268,0.270253837
269,0.86714673
270,0.867146671
271,0.447494417
272,0.867146671
273,0.270253837
274,0.200270802
275,0.867146611
276,0.41551289
277,0.772740066
278,0.867146611
279,0.54499501
280,0.608572006
281,0.161725163
282,0.749026358
283,0.723723173
284,0.772740364
285,0.772740185
286,0.867146611
287,0.512509048
288,0.772740185
289,0.51250875
290,0.161725283
291,0.867146611
292,0.867146611
293,0.772740066
294,0.161725283
295,0.834120631
296,0.161725283
297,0.867146611
298,0.867146671
299,0.867146611
300,0.834120631
301,0.161725163
302,0.32464841
303,0.245314926
304,0.512509048
305,0.867146611
306,0.161725089
307,0.161725283
308,0.639163852
309,0.815280616
310,0.161725283
311,0.384227365
312,0.161725283
313,0.161725283
314,0.51250875
315,0.544995189
316,0.867146671
317,0.867146611
318,0.161725223
319,0.512509048
320,0.772740185
321,0.512509048
322,0.867146611
323,0.161725163
324,0.86714673
325,0.772740066
326,0.161725163
327,0.161725283
328,0.834120572
329,0.867146611
330,0.384227365
331,0.512509048
332,0.161725283
333,0.772740066
334,0.161725283
335,0.867146671
336,0.772740185
337,0.577103019
338,0.772740245
339,0.867146611
340,0.772740185
341,0.867146611
342,0.51250875
343,0.723722935
344,0.270254016
345,0.161725089
346,0.270254105
347,0.86714673
348,0.447494805
349,0.608572006
350,0.161725283
351,0.772740245
352,0.544995368
353,0.544995248
354,0.161725283
355,0.296731442
356,0.772740066
357,0.867146611
358,0.772740185
359,0.161725283
360,0.867146611
361,0.544995248
362,0.834120691
363,0.772740364
364,0.161725163
365,0.723722875
366,0.161725283
367,0.270253837
368,0.772740245
369,0.772740364
370,0.772740245
371,0.270253837
372,0.161725163
373,0.834120631
374,0.544995248
375,0.772740364
376,0.867146671
